T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,mean_q_range,median_q_range,sd_q_range,mean_top2_gap,median_top2_gap,sd_top2_gap,mean_q_max,mean_q_min,mean_q_sd_across_treatments
10,3,2000,1000,-12.0,0.3,5,0.16128514487997478,0.08286351037488193,0.1827732018379711,0.02777313428706057,0.023312946304598126,0.014856485920581902,0.8666356631199421,0.7053505182399673,0.054878997383301126
10,3,2000,1000,-12.0,0.3,6,0.12068174613517667,0.058319230190702176,0.13771965025275074,0.018548548423439375,0.013884196829976991,0.011423173382876121,0.661156680179075,0.5404749340438982,0.04111258043699996
10,3,2000,1000,-12.0,0.3,7,0.11125957986470038,0.06458799076477495,0.11607435062957247,0.015121640553670327,0.0108414697445407,0.010581481197062162,0.4729825745981326,0.36172299473343217,0.03777324125381869
10,3,2000,1000,-12.0,0.3,8,0.07102672100733318,0.04762419214864538,0.06678565757911122,0.009100714932699937,0.007001756060554698,0.0062169905687838095,0.29945974785739515,0.22843302685006195,0.024026518497259623
10,3,2000,1000,-12.0,0.3,9,0.028022672602392235,0.02095624974081084,0.024911503012013766,0.00360098188523205,0.002971688087897245,0.0022888548032408977,0.14138238006938228,0.11335970746699008,0.00947500819478939
10,4,2000,1000,-12.0,0.3,0,1.9673146824918397,1.4368768455098355,1.354392927980107,0.35506154011869784,0.28356110749894414,0.19533578514066205,3.866192127220373,1.8988774447285337,0.6951240550082889
10,4,2000,1000,-12.0,0.3,1,0.7013668750419283,0.5012731736717393,0.45489682349206656,0.17537594943494936,0.12298421281782845,0.13022163873536596,2.4773435370886996,1.7759766620467716,0.23998838034286105
10,4,2000,1000,-12.0,0.3,2,0.5408664145841051,0.38799676282243833,0.42526010846502055,0.13482699311839944,0.11335734253607965,0.07699626322830866,1.8373769756301892,1.296510561046084,0.18340737238066282
10,4,2000,1000,-12.0,0.3,3,0.3508552951629354,0.25900975612068067,0.2671174805522239,0.0814392309124538,0.07665097796669662,0.03621978909393766,1.426299818463881,1.0754445233009458,0.11865696975492987
10,4,2000,1000,-12.0,0.3,4,0.24602801259013246,0.1366081892236336,0.25766145549014047,0.046852016696063,0.04044427023045438,0.024874332900723,1.103205900513144,0.8571778879230114,0.08358238126279295
10,4,2000,1000,-12.0,0.3,5,0.14538385842265697,0.07075250591404014,0.16826153154572715,0.02532604146227283,0.021741683505500098,0.014087374061476364,0.8567890891687663,0.7114052307461094,0.04934077577581593
10,4,2000,1000,-12.0,0.3,6,0.13042852078675607,0.06468575503443796,0.14896618048119942,0.019704352145832302,0.014832371753824125,0.01281135017757339,0.652469471949536,0.5220409511627799,0.04448069059806837
10,4,2000,1000,-12.0,0.3,7,0.09608693209005692,0.06060728696960638,0.0961595708210765,0.013346000858610506,0.010522653287900363,0.008304613775181383,0.4614069071676329,0.365319975077576,0.03266673484555886
10,4,2000,1000,-12.0,0.3,8,0.0623390420412901,0.041197457216250954,0.06017480183974128,0.008269609942748012,0.006498195258583361,0.005451079437467627,0.28814933224671063,0.22581029020542048,0.02111707604589669
10,4,2000,1000,-12.0,0.3,9,0.03683268388968517,0.02416895538633479,0.03563139040390058,0.004619312245739854,0.0033905281042672653,0.0034941497161584704,0.13672235594204107,0.09988967205235591,0.01244245646749032
10,5,2000,1000,-12.0,0.3,0,1.9475365117730656,1.4671614199372218,1.1848461942864728,0.3425689399994468,0.2836207010731011,0.16847492878702686,4.082982707687348,2.135446195914282,0.690779610484062
10,5,2000,1000,-12.0,0.3,1,0.8672418179819906,0.63659143565217,0.5130792854465169,0.21963629053020772,0.15864188225996645,0.14285785792874026,2.7032254741490944,1.8359836561671035,0.29610890534891
10,5,2000,1000,-12.0,0.3,2,0.6498100112787126,0.45683327916789285,0.49061395873269714,0.1595069449772206,0.12449394378103329,0.09074042764220348,1.9559062874692283,1.3060962761905157,0.22154447637976207
10,5,2000,1000,-12.0,0.3,3,0.33198810643228754,0.21793888774311165,0.2908207066392921,0.07364809547274298,0.06528019725011647,0.03960530027764023,1.4966091534145574,1.1646210469822698,0.11226214142073251
10,5,2000,1000,-12.0,0.3,4,0.23022151597819407,0.11916127983232339,0.2350992146016488,0.04348275352538638,0.0381337286758332,0.022944751845267407,1.2002654546442106,0.9700439386660167,0.07816043415776547
10,5,2000,1000,-12.0,0.3,5,0.1974508060047582,0.11825432062042873,0.19570471534798467,0.03260141658908044,0.027749844493305753,0.01628090803717332,0.9523242608999678,0.7548734548952095,0.06754285987807532
10,5,2000,1000,-12.0,0.3,6,0.12717286665916097,0.06733014181791186,0.14275277587600552,0.019143189088487673,0.015295870654903454,0.012207086177151775,0.7175183557920405,0.5903454891328795,0.04332133638857243
10,5,2000,1000,-12.0,0.3,7,0.09797794348065746,0.05179223009969913,0.10408190152691424,0.013760225762277162,0.009695563511787908,0.009314034400263923,0.5164211513219282,0.4184432078412709,0.03333093984411953
10,5,2000,1000,-12.0,0.3,8,0.06149196496816393,0.039998102068234564,0.05920490771702575,0.008239001195250978,0.006426601137529797,0.005328542807073739,0.33775377034296655,0.27626180537480266,0.020844230121447437
10,5,2000,1000,-12.0,0.3,9,0.03464686500017942,0.018368332749454902,0.037400515003389784,0.004441772422716898,0.002809254883270579,0.0037091606179971404,0.1633178652603223,0.1286710002601429,0.011713647032177404
10,6,2000,1000,-12.0,0.3,0,1.9221453707170588,1.3531079499031362,1.306626947721617,0.33122900830079904,0.27971768075962755,0.16348535540679984,3.864340892608773,1.9421955218917144,0.6814571060046243
10,6,2000,1000,-12.0,0.3,1,0.8328977078034632,0.5887988739245829,0.5600013352613538,0.20412212179116776,0.14157236961094988,0.1430750522406888,2.5428573954885514,1.7099596876850884,0.2861718991060728
10,6,2000,1000,-12.0,0.3,2,0.5876294570420691,0.46660542425924767,0.41264658913030716,0.1401004090744118,0.12051657332695687,0.07083828017485201,1.8356181587660017,1.2479887017239326,0.2009570569028146
10,6,2000,1000,-12.0,0.3,3,0.3869826939391928,0.270941678043644,0.3296842691125997,0.08435849297170356,0.07497523563875985,0.03961591962432368,1.3828672070626644,0.9958845131234717,0.13191325111828472
10,6,2000,1000,-12.0,0.3,4,0.23418144202097976,0.13992831541292428,0.2274356739871937,0.04595803858007261,0.04132949584569401,0.023214062021226306,1.05347956401166,0.8192981219906803,0.07969393544957404
10,6,2000,1000,-12.0,0.3,5,0.11818917511904051,0.06550338881771534,0.129886342068339,0.022156738935822255,0.02066405176507302,0.010140857892261086,0.8127208130943292,0.6945316379752887,0.040003404807225265
10,6,2000,1000,-12.0,0.3,6,0.1263722874531114,0.06275057501829406,0.14433867819545268,0.019717682679196123,0.01501035282682539,0.012296084372797781,0.6185614826197967,0.49218919516668536,0.04309496692824622
10,6,2000,1000,-12.0,0.3,7,0.10230088752771507,0.07040225508686687,0.0970771227426197,0.014292467838802099,0.012014106836651661,0.008356000587936136,0.4366203590042479,0.33431947147653285,0.03477025306671321
10,6,2000,1000,-12.0,0.3,8,0.06817719697060363,0.03260267650196519,0.07745246676947533,0.008920662889915216,0.005486933137921646,0.007428368062471636,0.27413259364143094,0.20595539667082735,0.023095898057587667
10,6,2000,1000,-12.0,0.3,9,0.032742639818918916,0.01615412758989665,0.036937538505759336,0.00413549418613905,0.0024965229053689475,0.00365099268999662,0.12419370215480381,0.0914510623358849,0.011068550975400297
10,7,2000,1000,-12.0,0.3,0,1.9969056739453077,1.3268144340536747,1.3772352405054742,0.317398899448827,0.2783417738987015,0.13487453755461784,3.9282564197168885,1.9313507457715808,0.7090651813256271
10,7,2000,1000,-12.0,0.3,1,0.8143278004872812,0.5215798425139604,0.5879170114653881,0.20450231732868662,0.14281192204318427,0.14679422049164562,2.6351725992897777,1.8208447988024967,0.278866427934782
10,7,2000,1000,-12.0,0.3,2,0.6667296359021532,0.42439628686862885,0.5625550059332277,0.15378648128116834,0.11347547382956868,0.09364447527190027,1.8795732298733807,1.2128435939712277,0.228027744442916
10,7,2000,1000,-12.0,0.3,3,0.43841217715377595,0.2575274492035069,0.4401258120577189,0.09015412826197987,0.07625059501434306,0.048604199628885486,1.3833748942317134,0.9449627170779374,0.14902187600350272
10,7,2000,1000,-12.0,0.3,4,0.20448172695363034,0.1303747227687787,0.205877640603917,0.03951070577434192,0.03739238088561614,0.017650075248131947,1.0476838454911792,0.8432021185375489,0.06955116264770524
10,7,2000,1000,-12.0,0.3,5,0.12081122602603994,0.06481111269184725,0.13155212926662127,0.02196861661299437,0.019896528148395265,0.010266345502737825,0.8155002365877332,0.6946890105616933,0.04100585164923106
10,7,2000,1000,-12.0,0.3,6,0.0951833835856101,0.041414740929819005,0.11245658592792913,0.015042822732864327,0.011938929863565484,0.009300014000761457,0.6213283863595473,0.5261450027739373,0.03231283447139255
10,7,2000,1000,-12.0,0.3,7,0.06375646048441001,0.02761793230836418,0.07263057050255238,0.00973041574976357,0.006911569020504271,0.005996321877479001,0.44482295860613713,0.3810664981217272,0.021671711495559357
10,7,2000,1000,-12.0,0.3,8,0.06314729322855425,0.03294867980767341,0.06982590435490234,0.008461305886711477,0.005665513679508072,0.006594076629505401,0.2886662406651679,0.22551894743661363,0.021411879466476463
10,7,2000,1000,-12.0,0.3,9,0.02402742332114189,0.01293784103716722,0.026690884621649733,0.003251426505258514,0.0022249500418557167,0.002497159277410921,0.14006108636561818,0.11603366304447629,0.00814623533918066
10,8,2000,1000,-12.0,0.3,0,1.6276484623360012,1.1675465340035494,1.0267762936792921,0.29992191427228954,0.2634521634948461,0.12847307170406974,3.760552314664124,2.1329038523281234,0.5724802136297247
10,8,2000,1000,-12.0,0.3,1,0.7886486611185981,0.5339566427553366,0.5148997927802061,0.19706237003921834,0.13806189981363848,0.13647467603629296,2.5973825009143185,1.8087338397957207,0.26951138812859354
10,8,2000,1000,-12.0,0.3,2,0.6134444392139785,0.41373811773027924,0.48885867879545714,0.15096362362570226,0.1126637635571417,0.08893763556273335,1.886029549912302,1.272585110698324,0.20911127671576005
10,8,2000,1000,-12.0,0.3,3,0.36351859933681885,0.24265638430553405,0.3164181592499924,0.08170962808739263,0.0744410575624439,0.04066865924810198,1.3964580932871122,1.0329394939502932,0.12308806238175811
10,8,2000,1000,-12.0,0.3,4,0.2387485897500784,0.12926280984945504,0.25827593345750655,0.04512906759922294,0.040982631285653826,0.025952450264615377,1.0815195364393935,0.8427709466893154,0.08105088713068127
10,8,2000,1000,-12.0,0.3,5,0.1816122925100158,0.09197948359842456,0.21240034426623391,0.0304627621321884,0.025427413944885346,0.019708687898337213,0.8481133755777849,0.6665010830677691,0.06186783659416494
10,8,2000,1000,-12.0,0.3,6,0.11945599417185372,0.05336669108940617,0.14640337372976098,0.01846868023267047,0.0137718131306932,0.013116007393941987,0.641127124516716,0.5216711303448622,0.04063477768863167
10,8,2000,1000,-12.0,0.3,7,0.09439977275544877,0.030056216243418588,0.11190861006972917,0.01325944834752169,0.007237669254026469,0.010516360772339379,0.45987032969723807,0.3654705569417893,0.03203476286193984
10,8,2000,1000,-12.0,0.3,8,0.054532719282334774,0.017301753554591237,0.06562513203440117,0.007520591098294235,0.003934972342420684,0.006294981781667916,0.27749105007820685,0.22295833079587205,0.018499209034813276
10,8,2000,1000,-12.0,0.3,9,0.02829256834571337,0.016066447108646353,0.03044725001099407,0.003752908921637433,0.002568435390356172,0.0029540777305103847,0.1303565892590782,0.1020640209133648,0.009578949380943126
10,9,2000,1000,-12.0,0.3,0,2.0180371736546543,1.3544650363251498,1.3729753865559926,0.35722371467387815,0.2916150500684309,0.19645626394504717,4.286068435276803,2.268031261622149,0.7135078798574381
10,9,2000,1000,-12.0,0.3,1,0.8811223565284126,0.6121247042159086,0.6249679702876136,0.2283443214428571,0.16519741726940484,0.15873524715004206,2.9390195582076157,2.0578972016792028,0.3002890837239004
10,9,2000,1000,-12.0,0.3,2,0.6929888452439736,0.5316515836922291,0.4962594752219539,0.17561058207970262,0.14812013091730303,0.0955076895986363,2.1012948970291436,1.4083060517851698,0.2356166793504719
10,9,2000,1000,-12.0,0.3,3,0.334181273735963,0.2268157884505414,0.2872291052509955,0.07359514430712968,0.06993183068175646,0.03510284768940462,1.580042654030588,1.2458613802946248,0.11288493599989763
10,9,2000,1000,-12.0,0.3,4,0.2667139952150418,0.1404538746107098,0.2693276938544313,0.04814364311233069,0.04372676978964496,0.02835332051960152,1.2590876982522783,0.9923737030372363,0.09076335374006121
10,9,2000,1000,-12.0,0.3,5,0.18260985986816883,0.08173466240942517,0.20447434262687722,0.029835153862614518,0.02398169447539944,0.018152483721782197,0.9740943877889437,0.7914845279207751,0.06197807338342207
10,9,2000,1000,-12.0,0.3,6,0.1592835988474563,0.08365494167207443,0.17096705781683427,0.023434281547933165,0.01765728324793281,0.014993678150183576,0.7370589918303905,0.5777753929829341,0.05429501860253842
10,9,2000,1000,-12.0,0.3,7,0.08381594426749887,0.038712880375620706,0.09336610449308756,0.01214348103117248,0.00856568771849553,0.007978041709427215,0.5239764934329227,0.44016054916542396,0.028546691024075223
10,9,2000,1000,-12.0,0.3,8,0.07936174113149301,0.0283927330918467,0.0862477159317432,0.01028190640019135,0.005491359706358501,0.008587975343701358,0.3428746857592953,0.2635129446278023,0.026868726761390557
10,9,2000,1000,-12.0,0.3,9,0.03901033399455677,0.01801018005387442,0.043113481804668646,0.0048883489882959935,0.002850848273456469,0.004410444219102289,0.15561915259613585,0.1166088186015791,0.013167003690520542
10,10,2000,1000,-12.0,0.3,0,1.7850979660014,1.2397634909540765,1.1762267052306348,0.331839727606725,0.26952368996742915,0.20477593431412133,3.938625301227188,2.153527335225788,0.6276024542116276
10,10,2000,1000,-12.0,0.3,1,0.7624453465306228,0.5694835474540472,0.5118077106936493,0.18522938808509715,0.134930290735513,0.12401403013921912,2.662216566117889,1.899771219587266,0.2619016428292827
10,10,2000,1000,-12.0,0.3,2,0.5638739215807302,0.4183143557998352,0.4566388802868802,0.14133319542134826,0.11292191284305497,0.08563257261715485,1.9611753026208891,1.3973013810401589,0.19179681202700435
10,10,2000,1000,-12.0,0.3,3,0.3380072161628638,0.22833583628555743,0.29778130394374097,0.07597143783911754,0.06776792648884533,0.0384279709586443,1.463099629596302,1.1250924134334381,0.11466773717137556
10,10,2000,1000,-12.0,0.3,4,0.2660321826610582,0.15067781141304804,0.27489707484415776,0.05062416624265138,0.04586826293484614,0.027751040350917012,1.1408507435927735,0.8748185609317156,0.0904229581625343
10,10,2000,1000,-12.0,0.3,5,0.14990059891243948,0.07332000910446113,0.17589395006503564,0.025755194042702868,0.02223738427479449,0.01549856546849084,0.876710362819514,0.7268097639070744,0.05085864920627832
10,10,2000,1000,-12.0,0.3,6,0.1366401946490206,0.060555106985242246,0.1591398791975807,0.020648666772360075,0.014348100008584552,0.014125126603059701,0.6718643038606924,0.5352241092116719,0.04653697436991619
10,10,2000,1000,-12.0,0.3,7,0.07473437016211897,0.039197565638779075,0.08346479077058638,0.01107260768088087,0.008427466583560028,0.007044201383927186,0.48175475636555765,0.40702038620343867,0.02547189918804817
10,10,2000,1000,-12.0,0.3,8,0.07402486322220375,0.02852511513431133,0.08704667390788304,0.009635659891661487,0.005018537728220529,0.008628998816044045,0.31921883343976865,0.24519397021756492,0.025073524047526576
10,10,2000,1000,-12.0,0.3,9,0.028986310521317938,0.017963313363625527,0.029529468808916767,0.0036844459727694277,0.0026363815429351622,0.002817356668435148,0.15342393661831613,0.12443762609699822,0.009799962147168344
