T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
12,5,2000,1000,-12.0,0.3,4,7,1.3
12,5,2000,1000,-12.0,0.3,4,8,1.8
12,5,2000,1000,-12.0,0.3,4,9,0.2
12,5,2000,1000,-12.0,0.3,4,10,54.0
12,5,2000,1000,-12.0,0.3,5,1,12.6
12,5,2000,1000,-12.0,0.3,5,2,7.3
12,5,2000,1000,-12.0,0.3,5,3,6.0
12,5,2000,1000,-12.0,0.3,5,4,6.6
12,5,2000,1000,-12.0,0.3,5,5,4.7
12,5,2000,1000,-12.0,0.3,5,6,2.2
12,5,2000,1000,-12.0,0.3,5,7,1.5
12,5,2000,1000,-12.0,0.3,5,8,1.4
12,5,2000,1000,-12.0,0.3,5,9,1.2
12,5,2000,1000,-12.0,0.3,5,10,56.5
12,5,2000,1000,-12.0,0.3,6,1,9.6
12,5,2000,1000,-12.0,0.3,6,2,8.4
12,5,2000,1000,-12.0,0.3,6,3,5.9
12,5,2000,1000,-12.0,0.3,6,4,5.6
12,5,2000,1000,-12.0,0.3,6,5,3.5
12,5,2000,1000,-12.0,0.3,6,6,2.4
12,5,2000,1000,-12.0,0.3,6,7,2.2
12,5,2000,1000,-12.0,0.3,6,8,1.6
12,5,2000,1000,-12.0,0.3,6,9,1.2
12,5,2000,1000,-12.0,0.3,6,10,59.6
12,5,2000,1000,-12.0,0.3,7,1,8.3
12,5,2000,1000,-12.0,0.3,7,2,6.7
12,5,2000,1000,-12.0,0.3,7,3,8.2
12,5,2000,1000,-12.0,0.3,7,4,3.6
12,5,2000,1000,-12.0,0.3,7,5,3.5
12,5,2000,1000,-12.0,0.3,7,6,3.0
12,5,2000,1000,-12.0,0.3,7,7,1.4
12,5,2000,1000,-12.0,0.3,7,8,0.8
12,5,2000,1000,-12.0,0.3,7,9,0.2
12,5,2000,1000,-12.0,0.3,7,10,64.3
12,5,2000,1000,-12.0,0.3,8,1,5.8
12,5,2000,1000,-12.0,0.3,8,2,6.8
12,5,2000,1000,-12.0,0.3,8,3,6.2
12,5,2000,1000,-12.0,0.3,8,4,4.4
12,5,2000,1000,-12.0,0.3,8,5,5.5
12,5,2000,1000,-12.0,0.3,8,6,2.8
12,5,2000,1000,-12.0,0.3,8,7,2.4
12,5,2000,1000,-12.0,0.3,8,8,2.1
12,5,2000,1000,-12.0,0.3,8,9,1.7
12,5,2000,1000,-12.0,0.3,8,10,62.3
12,5,2000,1000,-12.0,0.3,9,1,7.7
12,5,2000,1000,-12.0,0.3,9,2,6.2
12,5,2000,1000,-12.0,0.3,9,3,4.9
12,5,2000,1000,-12.0,0.3,9,4,5.5
12,5,2000,1000,-12.0,0.3,9,5,5.4
12,5,2000,1000,-12.0,0.3,9,6,3.6
12,5,2000,1000,-12.0,0.3,9,7,4.5
12,5,2000,1000,-12.0,0.3,9,8,1.8
12,5,2000,1000,-12.0,0.3,9,9,1.8
12,5,2000,1000,-12.0,0.3,9,10,58.6
12,5,2000,1000,-12.0,0.3,10,1,6.7
12,5,2000,1000,-12.0,0.3,10,2,5.5
12,5,2000,1000,-12.0,0.3,10,3,5.2
12,5,2000,1000,-12.0,0.3,10,4,7.3
12,5,2000,1000,-12.0,0.3,10,5,4.3
12,5,2000,1000,-12.0,0.3,10,6,3.7
12,5,2000,1000,-12.0,0.3,10,7,3.6
12,5,2000,1000,-12.0,0.3,10,8,2.6
12,5,2000,1000,-12.0,0.3,10,9,2.1
12,5,2000,1000,-12.0,0.3,10,10,59.0
12,5,2000,1000,-12.0,0.3,11,1,6.3
12,5,2000,1000,-12.0,0.3,11,2,6.2
12,5,2000,1000,-12.0,0.3,11,3,6.1
12,5,2000,1000,-12.0,0.3,11,4,6.5
12,5,2000,1000,-12.0,0.3,11,5,5.2
12,5,2000,1000,-12.0,0.3,11,6,3.0
12,5,2000,1000,-12.0,0.3,11,7,3.2
12,5,2000,1000,-12.0,0.3,11,8,3.5
12,5,2000,1000,-12.0,0.3,11,9,3.1
12,5,2000,1000,-12.0,0.3,11,10,56.9
12,6,2000,1000,-12.0,0.3,0,2,11.7
12,6,2000,1000,-12.0,0.3,0,3,45.7
12,6,2000,1000,-12.0,0.3,0,4,16.5
12,6,2000,1000,-12.0,0.3,0,5,4.4
12,6,2000,1000,-12.0,0.3,0,6,3.2
12,6,2000,1000,-12.0,0.3,0,7,2.0
12,6,2000,1000,-12.0,0.3,0,8,1.9
12,6,2000,1000,-12.0,0.3,0,9,1.8
12,6,2000,1000,-12.0,0.3,0,10,12.8
12,6,2000,1000,-12.0,0.3,1,2,2.8
12,6,2000,1000,-12.0,0.3,1,3,12.4
12,6,2000,1000,-12.0,0.3,1,4,14.6
12,6,2000,1000,-12.0,0.3,1,5,9.6
12,6,2000,1000,-12.0,0.3,1,6,6.9
12,6,2000,1000,-12.0,0.3,1,7,4.0
12,6,2000,1000,-12.0,0.3,1,8,2.6
12,6,2000,1000,-12.0,0.3,1,9,1.0
12,6,2000,1000,-12.0,0.3,1,10,46.1
12,6,2000,1000,-12.0,0.3,2,1,0.5
12,6,2000,1000,-12.0,0.3,2,2,9.7
12,6,2000,1000,-12.0,0.3,2,3,13.4
12,6,2000,1000,-12.0,0.3,2,4,10.0
12,6,2000,1000,-12.0,0.3,2,5,4.7
12,6,2000,1000,-12.0,0.3,2,6,5.4
12,6,2000,1000,-12.0,0.3,2,7,2.9
12,6,2000,1000,-12.0,0.3,2,8,4.0
12,6,2000,1000,-12.0,0.3,2,9,1.7
12,6,2000,1000,-12.0,0.3,2,10,47.7
12,6,2000,1000,-12.0,0.3,3,1,5.2
12,6,2000,1000,-12.0,0.3,3,2,10.1
12,6,2000,1000,-12.0,0.3,3,3,9.0
12,6,2000,1000,-12.0,0.3,3,4,8.1
12,6,2000,1000,-12.0,0.3,3,5,4.0
12,6,2000,1000,-12.0,0.3,3,6,3.6
12,6,2000,1000,-12.0,0.3,3,7,2.8
12,6,2000,1000,-12.0,0.3,3,8,1.5
12,6,2000,1000,-12.0,0.3,3,9,0.4
12,6,2000,1000,-12.0,0.3,3,10,55.3
12,6,2000,1000,-12.0,0.3,4,1,11.7
12,6,2000,1000,-12.0,0.3,4,2,9.6
12,6,2000,1000,-12.0,0.3,4,3,8.1
12,6,2000,1000,-12.0,0.3,4,4,5.9
12,6,2000,1000,-12.0,0.3,4,5,4.1
12,6,2000,1000,-12.0,0.3,4,6,4.0
12,6,2000,1000,-12.0,0.3,4,7,2.5
12,6,2000,1000,-12.0,0.3,4,8,1.6
12,6,2000,1000,-12.0,0.3,4,9,0.8
12,6,2000,1000,-12.0,0.3,4,10,51.7
12,6,2000,1000,-12.0,0.3,5,1,14.6
12,6,2000,1000,-12.0,0.3,5,2,8.8
12,6,2000,1000,-12.0,0.3,5,3,4.6
12,6,2000,1000,-12.0,0.3,5,4,3.9
12,6,2000,1000,-12.0,0.3,5,5,3.3
12,6,2000,1000,-12.0,0.3,5,6,2.7
12,6,2000,1000,-12.0,0.3,5,7,1.3
12,6,2000,1000,-12.0,0.3,5,8,1.2
12,6,2000,1000,-12.0,0.3,5,9,0.2
12,6,2000,1000,-12.0,0.3,5,10,59.4
12,6,2000,1000,-12.0,0.3,6,1,10.9
12,6,2000,1000,-12.0,0.3,6,2,7.1
12,6,2000,1000,-12.0,0.3,6,3,4.0
12,6,2000,1000,-12.0,0.3,6,4,4.9
12,6,2000,1000,-12.0,0.3,6,5,4.1
12,6,2000,1000,-12.0,0.3,6,6,1.8
12,6,2000,1000,-12.0,0.3,6,7,1.8
12,6,2000,1000,-12.0,0.3,6,8,1.0
12,6,2000,1000,-12.0,0.3,6,9,0.5
12,6,2000,1000,-12.0,0.3,6,10,63.9
12,6,2000,1000,-12.0,0.3,7,1,9.3
12,6,2000,1000,-12.0,0.3,7,2,7.4
12,6,2000,1000,-12.0,0.3,7,3,6.5
12,6,2000,1000,-12.0,0.3,7,4,4.4
12,6,2000,1000,-12.0,0.3,7,5,3.7
12,6,2000,1000,-12.0,0.3,7,6,3.0
12,6,2000,1000,-12.0,0.3,7,7,3.8
12,6,2000,1000,-12.0,0.3,7,8,1.6
12,6,2000,1000,-12.0,0.3,7,9,1.2
12,6,2000,1000,-12.0,0.3,7,10,59.1
12,6,2000,1000,-12.0,0.3,8,1,8.1
12,6,2000,1000,-12.0,0.3,8,2,10.5
12,6,2000,1000,-12.0,0.3,8,3,5.6
12,6,2000,1000,-12.0,0.3,8,4,4.7
12,6,2000,1000,-12.0,0.3,8,5,5.5
12,6,2000,1000,-12.0,0.3,8,6,4.2
12,6,2000,1000,-12.0,0.3,8,7,5.9
12,6,2000,1000,-12.0,0.3,8,8,3.2
12,6,2000,1000,-12.0,0.3,8,9,2.2
12,6,2000,1000,-12.0,0.3,8,10,50.1
12,6,2000,1000,-12.0,0.3,9,1,9.1
12,6,2000,1000,-12.0,0.3,9,2,7.5
12,6,2000,1000,-12.0,0.3,9,3,6.8
12,6,2000,1000,-12.0,0.3,9,4,7.3
12,6,2000,1000,-12.0,0.3,9,5,6.1
12,6,2000,1000,-12.0,0.3,9,6,6.7
12,6,2000,1000,-12.0,0.3,9,7,5.1
12,6,2000,1000,-12.0,0.3,9,8,3.5
12,6,2000,1000,-12.0,0.3,9,9,2.6
12,6,2000,1000,-12.0,0.3,9,10,45.3
12,6,2000,1000,-12.0,0.3,10,1,6.4
12,6,2000,1000,-12.0,0.3,10,2,6.4
12,6,2000,1000,-12.0,0.3,10,3,4.7
12,6,2000,1000,-12.0,0.3,10,4,4.8
12,6,2000,1000,-12.0,0.3,10,5,4.5
12,6,2000,1000,-12.0,0.3,10,6,5.6
12,6,2000,1000,-12.0,0.3,10,7,4.3
12,6,2000,1000,-12.0,0.3,10,8,3.3
12,6,2000,1000,-12.0,0.3,10,9,3.8
12,6,2000,1000,-12.0,0.3,10,10,56.2
12,6,2000,1000,-12.0,0.3,11,1,9.4
12,6,2000,1000,-12.0,0.3,11,2,7.3
12,6,2000,1000,-12.0,0.3,11,3,9.3
12,6,2000,1000,-12.0,0.3,11,4,6.9
12,6,2000,1000,-12.0,0.3,11,5,5.7
12,6,2000,1000,-12.0,0.3,11,6,3.8
12,6,2000,1000,-12.0,0.3,11,7,2.0
12,6,2000,1000,-12.0,0.3,11,8,1.0
12,6,2000,1000,-12.0,0.3,11,9,0.7
12,6,2000,1000,-12.0,0.3,11,10,53.9
12,7,2000,1000,-12.0,0.3,0,2,0.1
12,7,2000,1000,-12.0,0.3,0,3,39.3
12,7,2000,1000,-12.0,0.3,0,4,33.5
12,7,2000,1000,-12.0,0.3,0,5,13.0
12,7,2000,1000,-12.0,0.3,0,6,6.1
12,7,2000,1000,-12.0,0.3,0,7,2.9
12,7,2000,1000,-12.0,0.3,0,8,1.6
12,7,2000,1000,-12.0,0.3,0,9,0.4
12,7,2000,1000,-12.0,0.3,0,10,3.1
12,7,2000,1000,-12.0,0.3,1,2,3.8
12,7,2000,1000,-12.0,0.3,1,3,9.9
12,7,2000,1000,-12.0,0.3,1,4,18.6
12,7,2000,1000,-12.0,0.3,1,5,15.4
12,7,2000,1000,-12.0,0.3,1,6,9.9
12,7,2000,1000,-12.0,0.3,1,7,4.4
12,7,2000,1000,-12.0,0.3,1,8,2.9
12,7,2000,1000,-12.0,0.3,1,9,1.0
12,7,2000,1000,-12.0,0.3,1,10,34.1
12,7,2000,1000,-12.0,0.3,2,1,0.3
12,7,2000,1000,-12.0,0.3,2,2,14.8
12,7,2000,1000,-12.0,0.3,2,3,12.3
12,7,2000,1000,-12.0,0.3,2,4,12.0
12,7,2000,1000,-12.0,0.3,2,5,9.2
12,7,2000,1000,-12.0,0.3,2,6,10.9
12,7,2000,1000,-12.0,0.3,2,7,6.1
12,7,2000,1000,-12.0,0.3,2,8,4.7
12,7,2000,1000,-12.0,0.3,2,9,2.3
12,7,2000,1000,-12.0,0.3,2,10,27.4
12,7,2000,1000,-12.0,0.3,3,1,5.1
12,7,2000,1000,-12.0,0.3,3,2,12.3
12,7,2000,1000,-12.0,0.3,3,3,9.0
12,7,2000,1000,-12.0,0.3,3,4,6.6
12,7,2000,1000,-12.0,0.3,3,5,6.1
12,7,2000,1000,-12.0,0.3,3,6,5.7
12,7,2000,1000,-12.0,0.3,3,7,3.7
12,7,2000,1000,-12.0,0.3,3,8,2.7
12,7,2000,1000,-12.0,0.3,3,9,1.1
12,7,2000,1000,-12.0,0.3,3,10,47.7
12,7,2000,1000,-12.0,0.3,4,1,11.9
12,7,2000,1000,-12.0,0.3,4,2,10.9
12,7,2000,1000,-12.0,0.3,4,3,6.2
12,7,2000,1000,-12.0,0.3,4,4,4.9
12,7,2000,1000,-12.0,0.3,4,5,3.3
12,7,2000,1000,-12.0,0.3,4,6,1.4
12,7,2000,1000,-12.0,0.3,4,7,2.1
12,7,2000,1000,-12.0,0.3,4,8,1.5
12,7,2000,1000,-12.0,0.3,4,9,0.8
12,7,2000,1000,-12.0,0.3,4,10,57.0
12,7,2000,1000,-12.0,0.3,5,1,12.4
12,7,2000,1000,-12.0,0.3,5,2,8.4
12,7,2000,1000,-12.0,0.3,5,3,7.4
12,7,2000,1000,-12.0,0.3,5,4,3.8
12,7,2000,1000,-12.0,0.3,5,5,3.2
12,7,2000,1000,-12.0,0.3,5,6,2.1
12,7,2000,1000,-12.0,0.3,5,7,1.7
12,7,2000,1000,-12.0,0.3,5,8,0.9
12,7,2000,1000,-12.0,0.3,5,9,1.4
12,7,2000,1000,-12.0,0.3,5,10,58.7
12,7,2000,1000,-12.0,0.3,6,1,12.2
12,7,2000,1000,-12.0,0.3,6,2,8.7
12,7,2000,1000,-12.0,0.3,6,3,8.0
12,7,2000,1000,-12.0,0.3,6,4,7.0
12,7,2000,1000,-12.0,0.3,6,5,5.2
12,7,2000,1000,-12.0,0.3,6,6,4.2
12,7,2000,1000,-12.0,0.3,6,7,3.3
12,7,2000,1000,-12.0,0.3,6,8,2.5
12,7,2000,1000,-12.0,0.3,6,9,1.7
12,7,2000,1000,-12.0,0.3,6,10,47.2
12,7,2000,1000,-12.0,0.3,7,1,11.5
12,7,2000,1000,-12.0,0.3,7,2,9.9
12,7,2000,1000,-12.0,0.3,7,3,8.3
12,7,2000,1000,-12.0,0.3,7,4,6.4
12,7,2000,1000,-12.0,0.3,7,5,4.3
12,7,2000,1000,-12.0,0.3,7,6,2.9
12,7,2000,1000,-12.0,0.3,7,7,2.1
12,7,2000,1000,-12.0,0.3,7,8,1.2
12,7,2000,1000,-12.0,0.3,7,9,1.3
12,7,2000,1000,-12.0,0.3,7,10,52.1
12,7,2000,1000,-12.0,0.3,8,1,9.9
12,7,2000,1000,-12.0,0.3,8,2,8.9
12,7,2000,1000,-12.0,0.3,8,3,7.5
12,7,2000,1000,-12.0,0.3,8,4,5.8
12,7,2000,1000,-12.0,0.3,8,5,5.7
12,7,2000,1000,-12.0,0.3,8,6,3.8
12,7,2000,1000,-12.0,0.3,8,7,3.6
12,7,2000,1000,-12.0,0.3,8,8,2.7
12,7,2000,1000,-12.0,0.3,8,9,1.7
12,7,2000,1000,-12.0,0.3,8,10,50.4
12,7,2000,1000,-12.0,0.3,9,1,8.2
12,7,2000,1000,-12.0,0.3,9,2,8.6
12,7,2000,1000,-12.0,0.3,9,3,7.9
12,7,2000,1000,-12.0,0.3,9,4,6.5
12,7,2000,1000,-12.0,0.3,9,5,6.1
12,7,2000,1000,-12.0,0.3,9,6,5.2
12,7,2000,1000,-12.0,0.3,9,7,2.1
12,7,2000,1000,-12.0,0.3,9,8,2.1
12,7,2000,1000,-12.0,0.3,9,9,0.8
12,7,2000,1000,-12.0,0.3,9,10,52.5
12,7,2000,1000,-12.0,0.3,10,1,7.8
12,7,2000,1000,-12.0,0.3,10,2,6.4
12,7,2000,1000,-12.0,0.3,10,3,5.5
12,7,2000,1000,-12.0,0.3,10,4,5.2
12,7,2000,1000,-12.0,0.3,10,5,4.0
12,7,2000,1000,-12.0,0.3,10,6,3.9
12,7,2000,1000,-12.0,0.3,10,7,2.6
12,7,2000,1000,-12.0,0.3,10,8,2.0
12,7,2000,1000,-12.0,0.3,10,9,1.1
12,7,2000,1000,-12.0,0.3,10,10,61.5
12,7,2000,1000,-12.0,0.3,11,1,7.2
12,7,2000,1000,-12.0,0.3,11,2,5.6
12,7,2000,1000,-12.0,0.3,11,3,4.5
12,7,2000,1000,-12.0,0.3,11,4,4.8
12,7,2000,1000,-12.0,0.3,11,5,3.2
12,7,2000,1000,-12.0,0.3,11,6,2.4
12,7,2000,1000,-12.0,0.3,11,7,2.2
12,7,2000,1000,-12.0,0.3,11,8,3.1
12,7,2000,1000,-12.0,0.3,11,9,1.9
12,7,2000,1000,-12.0,0.3,11,10,65.1
12,8,2000,1000,-12.0,0.3,0,2,2.0
12,8,2000,1000,-12.0,0.3,0,3,51.8
12,8,2000,1000,-12.0,0.3,0,4,21.5
12,8,2000,1000,-12.0,0.3,0,5,5.4
12,8,2000,1000,-12.0,0.3,0,6,3.0
12,8,2000,1000,-12.0,0.3,0,7,3.3
12,8,2000,1000,-12.0,0.3,0,8,4.0
12,8,2000,1000,-12.0,0.3,0,9,2.1
12,8,2000,1000,-12.0,0.3,0,10,6.9
12,8,2000,1000,-12.0,0.3,1,2,1.0
12,8,2000,1000,-12.0,0.3,1,3,6.5
12,8,2000,1000,-12.0,0.3,1,4,15.8
12,8,2000,1000,-12.0,0.3,1,5,11.6
12,8,2000,1000,-12.0,0.3,1,6,9.2
12,8,2000,1000,-12.0,0.3,1,7,4.7
12,8,2000,1000,-12.0,0.3,1,8,3.1
12,8,2000,1000,-12.0,0.3,1,9,1.2
12,8,2000,1000,-12.0,0.3,1,10,46.9
12,8,2000,1000,-12.0,0.3,2,1,0.5
12,8,2000,1000,-12.0,0.3,2,2,12.1
12,8,2000,1000,-12.0,0.3,2,3,16.4
12,8,2000,1000,-12.0,0.3,2,4,13.8
12,8,2000,1000,-12.0,0.3,2,5,11.7
12,8,2000,1000,-12.0,0.3,2,6,6.2
12,8,2000,1000,-12.0,0.3,2,7,4.1
12,8,2000,1000,-12.0,0.3,2,8,4.4
12,8,2000,1000,-12.0,0.3,2,9,2.8
12,8,2000,1000,-12.0,0.3,2,10,28.0
12,8,2000,1000,-12.0,0.3,3,1,6.5
12,8,2000,1000,-12.0,0.3,3,2,12.4
12,8,2000,1000,-12.0,0.3,3,3,9.2
12,8,2000,1000,-12.0,0.3,3,4,7.1
12,8,2000,1000,-12.0,0.3,3,5,4.9
12,8,2000,1000,-12.0,0.3,3,6,5.8
12,8,2000,1000,-12.0,0.3,3,7,3.2
12,8,2000,1000,-12.0,0.3,3,8,1.7
12,8,2000,1000,-12.0,0.3,3,9,1.4
12,8,2000,1000,-12.0,0.3,3,10,47.8
12,8,2000,1000,-12.0,0.3,4,1,13.4
12,8,2000,1000,-12.0,0.3,4,2,10.4
12,8,2000,1000,-12.0,0.3,4,3,6.5
12,8,2000,1000,-12.0,0.3,4,4,4.6
12,8,2000,1000,-12.0,0.3,4,5,2.5
12,8,2000,1000,-12.0,0.3,4,6,2.3
12,8,2000,1000,-12.0,0.3,4,7,2.3
12,8,2000,1000,-12.0,0.3,4,8,1.4
12,8,2000,1000,-12.0,0.3,4,9,1.0
12,8,2000,1000,-12.0,0.3,4,10,55.6
12,8,2000,1000,-12.0,0.3,5,1,12.5
12,8,2000,1000,-12.0,0.3,5,2,10.6
12,8,2000,1000,-12.0,0.3,5,3,5.3
12,8,2000,1000,-12.0,0.3,5,4,4.4
12,8,2000,1000,-12.0,0.3,5,5,2.8
12,8,2000,1000,-12.0,0.3,5,6,2.3
12,8,2000,1000,-12.0,0.3,5,7,2.7
12,8,2000,1000,-12.0,0.3,5,8,1.8
12,8,2000,1000,-12.0,0.3,5,9,0.7
12,8,2000,1000,-12.0,0.3,5,10,56.9
12,8,2000,1000,-12.0,0.3,6,1,13.5
12,8,2000,1000,-12.0,0.3,6,2,7.7
12,8,2000,1000,-12.0,0.3,6,3,6.5
12,8,2000,1000,-12.0,0.3,6,4,5.6
12,8,2000,1000,-12.0,0.3,6,5,3.8
12,8,2000,1000,-12.0,0.3,6,6,3.4
12,8,2000,1000,-12.0,0.3,6,7,3.2
12,8,2000,1000,-12.0,0.3,6,8,1.6
12,8,2000,1000,-12.0,0.3,6,9,0.9
12,8,2000,1000,-12.0,0.3,6,10,53.8
12,8,2000,1000,-12.0,0.3,7,1,9.7
12,8,2000,1000,-12.0,0.3,7,2,8.3
12,8,2000,1000,-12.0,0.3,7,3,5.3
12,8,2000,1000,-12.0,0.3,7,4,4.8
12,8,2000,1000,-12.0,0.3,7,5,3.1
12,8,2000,1000,-12.0,0.3,7,6,2.6
12,8,2000,1000,-12.0,0.3,7,7,1.8
12,8,2000,1000,-12.0,0.3,7,8,1.4
12,8,2000,1000,-12.0,0.3,7,9,0.8
12,8,2000,1000,-12.0,0.3,7,10,62.2
12,8,2000,1000,-12.0,0.3,8,1,9.2
12,8,2000,1000,-12.0,0.3,8,2,8.1
12,8,2000,1000,-12.0,0.3,8,3,6.2
12,8,2000,1000,-12.0,0.3,8,4,6.6
12,8,2000,1000,-12.0,0.3,8,5,4.6
12,8,2000,1000,-12.0,0.3,8,6,3.4
12,8,2000,1000,-12.0,0.3,8,7,2.5
12,8,2000,1000,-12.0,0.3,8,8,1.7
12,8,2000,1000,-12.0,0.3,8,9,1.1
12,8,2000,1000,-12.0,0.3,8,10,56.6
12,8,2000,1000,-12.0,0.3,9,1,8.4
12,8,2000,1000,-12.0,0.3,9,2,8.6
12,8,2000,1000,-12.0,0.3,9,3,6.9
12,8,2000,1000,-12.0,0.3,9,4,6.1
12,8,2000,1000,-12.0,0.3,9,5,3.8
12,8,2000,1000,-12.0,0.3,9,6,3.4
12,8,2000,1000,-12.0,0.3,9,7,3.2
12,8,2000,1000,-12.0,0.3,9,8,2.9
12,8,2000,1000,-12.0,0.3,9,9,2.1
12,8,2000,1000,-12.0,0.3,9,10,54.6
12,8,2000,1000,-12.0,0.3,10,1,5.2
12,8,2000,1000,-12.0,0.3,10,2,5.3
12,8,2000,1000,-12.0,0.3,10,3,4.0
12,8,2000,1000,-12.0,0.3,10,4,4.9
12,8,2000,1000,-12.0,0.3,10,5,3.6
12,8,2000,1000,-12.0,0.3,10,6,4.0
12,8,2000,1000,-12.0,0.3,10,7,3.5
12,8,2000,1000,-12.0,0.3,10,8,2.5
12,8,2000,1000,-12.0,0.3,10,9,1.8
12,8,2000,1000,-12.0,0.3,10,10,65.2
12,8,2000,1000,-12.0,0.3,11,1,3.3
12,8,2000,1000,-12.0,0.3,11,2,3.1
12,8,2000,1000,-12.0,0.3,11,3,2.9
12,8,2000,1000,-12.0,0.3,11,4,3.7
12,8,2000,1000,-12.0,0.3,11,5,3.6
12,8,2000,1000,-12.0,0.3,11,6,2.0
12,8,2000,1000,-12.0,0.3,11,7,2.4
12,8,2000,1000,-12.0,0.3,11,8,1.9
12,8,2000,1000,-12.0,0.3,11,9,1.5
12,8,2000,1000,-12.0,0.3,11,10,75.6
12,9,2000,1000,-12.0,0.3,0,3,24.6
12,9,2000,1000,-12.0,0.3,0,4,40.6
12,9,2000,1000,-12.0,0.3,0,5,15.8
12,9,2000,1000,-12.0,0.3,0,6,8.7
12,9,2000,1000,-12.0,0.3,0,7,4.3
12,9,2000,1000,-12.0,0.3,0,8,3.0
12,9,2000,1000,-12.0,0.3,0,9,0.1
12,9,2000,1000,-12.0,0.3,0,10,2.9
12,9,2000,1000,-12.0,0.3,1,2,6.8
12,9,2000,1000,-12.0,0.3,1,3,11.4
12,9,2000,1000,-12.0,0.3,1,4,16.7
12,9,2000,1000,-12.0,0.3,1,5,12.0
12,9,2000,1000,-12.0,0.3,1,6,6.5
12,9,2000,1000,-12.0,0.3,1,7,4.0
12,9,2000,1000,-12.0,0.3,1,8,2.3
12,9,2000,1000,-12.0,0.3,1,9,1.2
12,9,2000,1000,-12.0,0.3,1,10,39.1
12,9,2000,1000,-12.0,0.3,2,1,2.0
12,9,2000,1000,-12.0,0.3,2,2,14.7
12,9,2000,1000,-12.0,0.3,2,3,16.9
12,9,2000,1000,-12.0,0.3,2,4,19.4
12,9,2000,1000,-12.0,0.3,2,5,8.8
12,9,2000,1000,-12.0,0.3,2,6,6.4
12,9,2000,1000,-12.0,0.3,2,7,5.6
12,9,2000,1000,-12.0,0.3,2,8,3.4
12,9,2000,1000,-12.0,0.3,2,9,1.1
12,9,2000,1000,-12.0,0.3,2,10,21.7
12,9,2000,1000,-12.0,0.3,3,1,9.4
12,9,2000,1000,-12.0,0.3,3,2,11.4
12,9,2000,1000,-12.0,0.3,3,3,9.6
12,9,2000,1000,-12.0,0.3,3,4,14.0
12,9,2000,1000,-12.0,0.3,3,5,8.6
12,9,2000,1000,-12.0,0.3,3,6,4.6
12,9,2000,1000,-12.0,0.3,3,7,4.1
12,9,2000,1000,-12.0,0.3,3,8,2.5
12,9,2000,1000,-12.0,0.3,3,9,2.8
12,9,2000,1000,-12.0,0.3,3,10,33.0
12,9,2000,1000,-12.0,0.3,4,1,14.4
12,9,2000,1000,-12.0,0.3,4,2,9.0
12,9,2000,1000,-12.0,0.3,4,3,8.1
12,9,2000,1000,-12.0,0.3,4,4,7.9
12,9,2000,1000,-12.0,0.3,4,5,6.2
12,9,2000,1000,-12.0,0.3,4,6,4.9
12,9,2000,1000,-12.0,0.3,4,7,2.4
12,9,2000,1000,-12.0,0.3,4,8,2.9
12,9,2000,1000,-12.0,0.3,4,9,0.6
12,9,2000,1000,-12.0,0.3,4,10,43.6
12,9,2000,1000,-12.0,0.3,5,1,14.0
12,9,2000,1000,-12.0,0.3,5,2,9.3
12,9,2000,1000,-12.0,0.3,5,3,5.9
12,9,2000,1000,-12.0,0.3,5,4,3.6
12,9,2000,1000,-12.0,0.3,5,5,3.1
12,9,2000,1000,-12.0,0.3,5,6,2.2
12,9,2000,1000,-12.0,0.3,5,7,1.0
12,9,2000,1000,-12.0,0.3,5,8,1.3
12,9,2000,1000,-12.0,0.3,5,9,0.5
12,9,2000,1000,-12.0,0.3,5,10,59.1
12,9,2000,1000,-12.0,0.3,6,1,9.8
12,9,2000,1000,-12.0,0.3,6,2,6.9
12,9,2000,1000,-12.0,0.3,6,3,5.9
12,9,2000,1000,-12.0,0.3,6,4,2.6
12,9,2000,1000,-12.0,0.3,6,5,3.2
12,9,2000,1000,-12.0,0.3,6,6,2.8
12,9,2000,1000,-12.0,0.3,6,7,1.5
12,9,2000,1000,-12.0,0.3,6,8,1.1
12,9,2000,1000,-12.0,0.3,6,9,0.5
12,9,2000,1000,-12.0,0.3,6,10,65.7
12,9,2000,1000,-12.0,0.3,7,1,7.7
12,9,2000,1000,-12.0,0.3,7,2,6.4
12,9,2000,1000,-12.0,0.3,7,3,5.3
12,9,2000,1000,-12.0,0.3,7,4,3.6
12,9,2000,1000,-12.0,0.3,7,5,3.7
12,9,2000,1000,-12.0,0.3,7,6,2.2
12,9,2000,1000,-12.0,0.3,7,7,2.1
12,9,2000,1000,-12.0,0.3,7,8,1.5
12,9,2000,1000,-12.0,0.3,7,9,1.3
12,9,2000,1000,-12.0,0.3,7,10,66.2
12,9,2000,1000,-12.0,0.3,8,1,8.8
12,9,2000,1000,-12.0,0.3,8,2,8.1
12,9,2000,1000,-12.0,0.3,8,3,7.0
12,9,2000,1000,-12.0,0.3,8,4,5.1
12,9,2000,1000,-12.0,0.3,8,5,4.7
12,9,2000,1000,-12.0,0.3,8,6,3.1
12,9,2000,1000,-12.0,0.3,8,7,2.2
12,9,2000,1000,-12.0,0.3,8,8,2.7
12,9,2000,1000,-12.0,0.3,8,9,2.0
12,9,2000,1000,-12.0,0.3,8,10,56.3
12,9,2000,1000,-12.0,0.3,9,1,7.8
